Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
/tmp/django/tests/decorators/test_common.py                      37     27      0     10
/tmp/django/tests/decorators/test_csp.py                         94     74      0     20
/tmp/django/tests/decorators/test_csrf.py                       193    147      0     46
/tmp/django/tests/decorators/test_gzip.py                        76     55      5     16
/tmp/django/tests/decorators/test_http.py                       205    168      0     37
/tmp/django/tests/decorators/test_vary.py                        69     50      0     19
/tmp/django/tests/decorators/tests.py                           698    466     69    163
/tmp/django/tests/defer/models.py                                68     37      9     22
/tmp/django/tests/defer/tests.py                                435    337     40     58
/tmp/django/tests/defer_regress/models.py                       101     62      3     36
/tmp/django/tests/defer_regress/tests.py                        392    316     25     51
/tmp/django/tests/delete/models.py                              300    204      4     92
/tmp/django/tests/delete/tests.py                               875    683     84    108
/tmp/django/tests/delete_regress/models.py                      169    100      2     67
/tmp/django/tests/delete_regress/tests.py                       424    264     92     68
/tmp/django/tests/deprecation/test_deprecate_posargs.py         421    314     30     77
/tmp/django/tests/deprecation/test_middleware_mixin.py          142    112     10     20
/tmp/django/tests/deprecation/tests.py                          210    132     29     49
/tmp/django/tests/dispatch/tests.py                             285    223     14     48
/tmp/django/tests/distinct_on_fields/models.py                   54     39      0     15
/tmp/django/tests/distinct_on_fields/tests.py                   186    154     15     17
/tmp/django/tests/empty/models.py                                12      3      5      4
/tmp/django/tests/empty/tests.py                                 15     12      0      3
/tmp/django/tests/empty_models/test_commands.py                  22     17      0      5
/tmp/django/tests/expressions/models.py                         124     84      3     37
/tmp/django/tests/expressions/test_queryset_values.py           114     95      6     13
/tmp/django/tests/expressions/tests.py                         3054   1264   1484    306
/tmp/django/tests/expressions_case/models.py                     68     58      0     10
/tmp/django/tests/expressions_case/tests.py                    1674   1543     26    105
/tmp/django/tests/expressions_window/models.py                   31     22      0      9
/tmp/django/tests/expressions_window/tests.py                  2038   1849    107     82
/tmp/django/tests/extra_regress/models.py                        38     28      0     10
/tmp/django/tests/extra_regress/tests.py                        471    348     75     48
/tmp/django/tests/field_deconstruction/tests.py                 698    591     57     50
/tmp/django/tests/field_defaults/models.py                       70     37     13     20
/tmp/django/tests/field_defaults/tests.py                       236    198      4     34
/tmp/django/tests/field_subclassing/fields.py                    26     18      0      8
/tmp/django/tests/field_subclassing/tests.py                     33     26      1      6
/tmp/django/tests/file_storage/models.py                         91     62      9     20
/tmp/django/tests/file_storage/test_base.py                      72     54      6     12
/tmp/django/tests/file_storage/test_generate_filename.py        249    188     23     38
/tmp/django/tests/file_storage/test_inmemory_storage.py         290    212     28     50
/tmp/django/tests/file_storage/tests.py                        1280    907    181    192
/tmp/django/tests/file_storage/urls.py                            6      5      0      1
/tmp/django/tests/file_uploads/models.py                          5      3      0      2
/tmp/django/tests/file_uploads/tests.py                         979    815     79     85
/tmp/django/tests/file_uploads/uploadhandler.py                  91     58     10     23
/tmp/django/tests/file_uploads/urls.py                           21     19      0      2
/tmp/django/tests/file_uploads/views.py                         186    114     34     38
/tmp/django/tests/files/tests.py                                532    354     98     80
/tmp/django/tests/filtered_relation/models.py                   121    101      0     20
/tmp/django/tests/filtered_relation/tests.py                   1197   1107     16     74
/tmp/django/tests/fixtures/models.py                            177    113      8     56
/tmp/django/tests/fixtures/tests.py                            1365   1156     97    112
.../django/tests/fixtures_model_package/models/__init__.py       13      9      0      4
/tmp/django/tests/fixtures_model_package/tests.py                65     52      4      9
/tmp/django/tests/fixtures_regress/models.py                    369    212     15    142
/tmp/django/tests/fixtures_regress/tests.py                    1018    717    210     91
/tmp/django/tests/flatpages_tests/absolute_urls.py                6      5      0      1
/tmp/django/tests/flatpages_tests/no_slash_urls.py                5      4      0      1
/tmp/django/tests/flatpages_tests/settings.py                    11     10      0      1
/tmp/django/tests/flatpages_tests/test_csrf.py                  129     95     22     12
/tmp/django/tests/flatpages_tests/test_forms.py                 147    112     12     23
/tmp/django/tests/flatpages_tests/test_middleware.py            216    157     38     21
/tmp/django/tests/flatpages_tests/test_models.py                 31     23      0      8
/tmp/django/tests/flatpages_tests/test_sitemaps.py               42     36      2      4
/tmp/django/tests/flatpages_tests/test_templatetags.py          179    141     26     12
/tmp/django/tests/flatpages_tests/test_views.py                 181    138     25     18
/tmp/django/tests/flatpages_tests/urls.py                        14     13      0      1
/tmp/django/tests/force_insert_update/models.py                  43     22      4     17
/tmp/django/tests/force_insert_update/tests.py                  190    145     23     22
/tmp/django/tests/foreign_object/models/__init__.py              22     21      0      1
/tmp/django/tests/foreign_object/models/article.py              110     76      8     26
/tmp/django/tests/foreign_object/models/customers.py             60     48      1     11
/tmp/django/tests/foreign_object/models/empty_join.py           119     80     16     23
/tmp/django/tests/foreign_object/models/person.py               112     81      8     23
...go/tests/foreign_object/test_agnostic_order_trimjoin.py       27     21      0      6
/tmp/django/tests/foreign_object/test_empty_join.py              48     38      4      6
/tmp/django/tests/foreign_object/test_forms.py                   30     21      4      5
/tmp/django/tests/foreign_object/test_tuple_lookups.py          527    484      1     42
/tmp/django/tests/foreign_object/tests.py                       837    659     78    100
/tmp/django/tests/forms_tests/field_tests/__init__.py             9      6      0      3
/tmp/django/tests/forms_tests/field_tests/test_base.py           41     31      0     10
...ango/tests/forms_tests/field_tests/test_booleanfield.py       65     54      4      7
.../django/tests/forms_tests/field_tests/test_charfield.py      161    117     23     21
...jango/tests/forms_tests/field_tests/test_choicefield.py      150    126      0     24
...django/tests/forms_tests/field_tests/test_combofield.py       37     34      0      3
.../django/tests/forms_tests/field_tests/test_datefield.py      220    175     19     26
...ngo/tests/forms_tests/field_tests/test_datetimefield.py      128    118      3      7
...ango/tests/forms_tests/field_tests/test_decimalfield.py      235    210      7     18
...ngo/tests/forms_tests/field_tests/test_durationfield.py       78     68      0     10
...django/tests/forms_tests/field_tests/test_emailfield.py       77     67      2      8
.../django/tests/forms_tests/field_tests/test_filefield.py      187    152     10     25
...ngo/tests/forms_tests/field_tests/test_filepathfield.py      113     97      0     16
...django/tests/forms_tests/field_tests/test_floatfield.py      163    138      8     17
...s/forms_tests/field_tests/test_genericipaddressfield.py      220    204      5     11
...django/tests/forms_tests/field_tests/test_imagefield.py      112     86      5     21
...ango/tests/forms_tests/field_tests/test_integerfield.py      188    165      7     16
.../django/tests/forms_tests/field_tests/test_jsonfield.py      138    108      7     23
...sts/forms_tests/field_tests/test_multiplechoicefield.py       95     87      0      8
...o/tests/forms_tests/field_tests/test_multivaluefield.py      224    157     37     30
.../tests/forms_tests/field_tests/test_nullbooleanfield.py       81     65      5     11
...django/tests/forms_tests/field_tests/test_regexfield.py       89     78      0     11
.../django/tests/forms_tests/field_tests/test_slugfield.py       26     22      0      4
...ests/forms_tests/field_tests/test_splitdatetimefield.py       94     87      0      7
.../django/tests/forms_tests/field_tests/test_timefield.py       45     37      1      7
.../tests/forms_tests/field_tests/test_typedchoicefield.py       92     64     15     13
...orms_tests/field_tests/test_typedmultiplechoicefield.py       88     60     15     13
...p/django/tests/forms_tests/field_tests/test_urlfield.py      240    193     30     17
.../django/tests/forms_tests/field_tests/test_uuidfield.py       32     25      0      7
/tmp/django/tests/forms_tests/models.py                         140     94      8     38
/tmp/django/tests/forms_tests/templatetags/tags.py               21     15      0      6
/tmp/django/tests/forms_tests/tests/__init__.py                  16     12      0      4
...p/django/tests/forms_tests/tests/test_error_messages.py      350    302      9     39
/tmp/django/tests/forms_tests/tests/test_forms.py              5680   3882   1248    550
/tmp/django/tests/forms_tests/tests/test_formsets.py           1968   1524    269    175
/tmp/django/tests/forms_tests/tests/test_i18n.py                128    110      4     14
/tmp/django/tests/forms_tests/tests/test_input_formats.py      1006    538    270    198
/tmp/django/tests/forms_tests/tests/test_media.py               907    681    118    108
/tmp/django/tests/forms_tests/tests/test_renderers.py            55     40      2     13
/tmp/django/tests/forms_tests/tests/test_utils.py               317    266     18     33
/tmp/django/tests/forms_tests/tests/test_validators.py          176    155      0     21
/tmp/django/tests/forms_tests/tests/test_widgets.py              25     17      3      5
/tmp/django/tests/forms_tests/tests/tests.py                    519    273    183     63
/tmp/django/tests/forms_tests/urls.py                             8      6      0      2
/tmp/django/tests/forms_tests/views.py                           29     20      0      9
/tmp/django/tests/forms_tests/widget_tests/base.py               40     31      3      6
...go/tests/forms_tests/widget_tests/test_checkboxinput.py      139    102     19     18
...forms_tests/widget_tests/test_checkboxselectmultiple.py      277    128    129     20
...ngo/tests/forms_tests/widget_tests/test_choicewidget.py       84     68      5     11
...sts/forms_tests/widget_tests/test_clearablefileinput.py      259     56    167     36
...jango/tests/forms_tests/widget_tests/test_colorinput.py       15     11      0      4
...django/tests/forms_tests/widget_tests/test_dateinput.py       75     57      6     12
...go/tests/forms_tests/widget_tests/test_datetimeinput.py       77     61      6     10
...django/tests/forms_tests/widget_tests/test_fileinput.py       94     73      8     13
...ango/tests/forms_tests/widget_tests/test_hiddeninput.py       31     22      2      7
/tmp/django/tests/forms_tests/widget_tests/test_input.py         23     19      1      3
...ts/forms_tests/widget_tests/test_multiplehiddeninput.py      123    107      3     13
...ango/tests/forms_tests/widget_tests/test_multiwidget.py      327    240     56     31
...ests/forms_tests/widget_tests/test_nullbooleanselect.py      152    117     19     16
...ango/tests/forms_tests/widget_tests/test_numberinput.py       32     26      0      6
...go/tests/forms_tests/widget_tests/test_passwordinput.py       52     40      4      8
...ango/tests/forms_tests/widget_tests/test_radioselect.py      515    303    184     28
...ango/tests/forms_tests/widget_tests/test_searchinput.py       12      8      0      4
/tmp/django/tests/forms_tests/widget_tests/test_select.py       435    205    200     30
...tests/forms_tests/widget_tests/test_selectdatewidget.py      744    439    263     42
...o/tests/forms_tests/widget_tests/test_selectmultiple.py      190    157     15     18
...ts/forms_tests/widget_tests/test_splitdatetimewidget.py      119    102      4     13
...ms_tests/widget_tests/test_splithiddendatetimewidget.py      113     54     47     12
.../django/tests/forms_tests/widget_tests/test_telinput.py       12      8      0      4
.../django/tests/forms_tests/widget_tests/test_textarea.py       78     67      0     11
...django/tests/forms_tests/widget_tests/test_textinput.py      134    109      9     16
...django/tests/forms_tests/widget_tests/test_timeinput.py       82     64      7     11
/tmp/django/tests/forms_tests/widget_tests/test_widget.py        33     27      0      6
/tmp/django/tests/from_db_value/models.py                        23     15      0      8
/tmp/django/tests/from_db_value/tests.py                         35     26      0      9
/tmp/django/tests/generic_inline_admin/admin.py                  31     19      0     12
/tmp/django/tests/generic_inline_admin/models.py                 61     37      9     15
/tmp/django/tests/generic_inline_admin/tests.py                 481    341     53     87
/tmp/django/tests/generic_inline_admin/urls.py                    7      5      0      2
/tmp/django/tests/generic_relations/models.py                   152     82     16     54
/tmp/django/tests/generic_relations/test_forms.py               367    254     90     23
/tmp/django/tests/generic_relations/tests.py                    933    701    118    114
/tmp/django/tests/generic_relations_regress/models.py           207    133      2     72
/tmp/django/tests/generic_relations_regress/tests.py            347    248     63     36
/tmp/django/tests/generic_views/forms.py                         26     17      0      9
/tmp/django/tests/generic_views/models.py                        64     42      0     22
/tmp/django/tests/generic_views/test_base.py                    679    452    112    115
/tmp/django/tests/generic_views/test_dates.py                   920    728     71    121
/tmp/django/tests/generic_views/test_detail.py                  221    187      5     29
/tmp/django/tests/generic_views/test_edit.py                    472    394     12     66
/tmp/django/tests/generic_views/test_list.py                    267    226      9     32
/tmp/django/tests/generic_views/urls.py                         379    362     15      2
/tmp/django/tests/generic_views/views.py                        352    216      5    131
/tmp/django/tests/get_earliest_or_latest/models.py               46     23      6     17
/tmp/django/tests/get_earliest_or_latest/tests.py               295    223     34     38
/tmp/django/tests/get_object_or_404/models.py                    35     15      9     11
/tmp/django/tests/get_object_or_404/tests.py                    124     83     19     22
/tmp/django/tests/get_or_create/models.py                        67     44      0     23
/tmp/django/tests/get_or_create/tests.py                        814    560    154    100
/tmp/django/tests/gis_tests/admin.py                              6      5      0      1
/tmp/django/tests/gis_tests/data/rasters/textrasters.py          16     11      4      1
/tmp/django/tests/gis_tests/distapp/models.py                    59     33      0     26
/tmp/django/tests/gis_tests/distapp/tests.py                    814    559    179     76
/tmp/django/tests/gis_tests/gdal_tests/test_driver.py            80     63      5     12
/tmp/django/tests/gis_tests/gdal_tests/test_ds.py               355    255     52     48
/tmp/django/tests/gis_tests/gdal_tests/test_envelope.py          99     76      9     14
/tmp/django/tests/gis_tests/gdal_tests/test_geom.py            1065    906     56    103
/tmp/django/tests/gis_tests/gdal_tests/test_raster.py           995    842     82     71
/tmp/django/tests/gis_tests/gdal_tests/test_srs.py              396    362      9     25
/tmp/django/tests/gis_tests/gdal_tests/tests.py                  16     12      0      4
/tmp/django/tests/gis_tests/geo3d/models.py                      75     43      0     32
/tmp/django/tests/gis_tests/geo3d/tests.py                      368    247     83     38
/tmp/django/tests/gis_tests/geo3d/views.py                        1      0      1      0
/tmp/django/tests/gis_tests/geoadmin/models.py                   33     22      0     11
/tmp/django/tests/gis_tests/geoadmin/tests.py                    75     63      0     12
/tmp/django/tests/gis_tests/geoadmin/urls.py                      6      5      0      1
/tmp/django/tests/gis_tests/geoapp/feeds.py                      72     40      8     24
/tmp/django/tests/gis_tests/geoapp/models.py                    116     68      1     47
/tmp/django/tests/gis_tests/geoapp/sitemaps.py                    8      6      0      2
/tmp/django/tests/gis_tests/geoapp/test_expressions.py           81     70      2      9
/tmp/django/tests/gis_tests/geoapp/test_feeds.py                112     82     13     17
/tmp/django/tests/gis_tests/geoapp/test_functions.py            985    814     84     87
/tmp/django/tests/gis_tests/geoapp/test_indexes.py               77     64      2     11
/tmp/django/tests/gis_tests/geoapp/test_regress.py              111     82     15     14
/tmp/django/tests/gis_tests/geoapp/test_serializers.py          112     75     22     15
/tmp/django/tests/gis_tests/geoapp/test_sitemaps.py              71     56      4     11
/tmp/django/tests/gis_tests/geoapp/tests.py                     853    634    121     98
/tmp/django/tests/gis_tests/geoapp/urls.py                       28     24      0      4
/tmp/django/tests/gis_tests/geogapp/models.py                    44     28      0     16
/tmp/django/tests/gis_tests/geogapp/tests.py                    195    139     35     21
/tmp/django/tests/gis_tests/geos_tests/test_coordseq.py         149    126      1     22
/tmp/django/tests/gis_tests/geos_tests/test_geos.py            1737   1335    167    235
...django/tests/gis_tests/geos_tests/test_geos_mutation.py      239    177     12     50
/tmp/django/tests/gis_tests/geos_tests/test_io.py               245    191     17     37
.../django/tests/gis_tests/geos_tests/test_mutable_list.py      481    382     12     87
...ests/gis_migrations/migrations/0001_setup_extensions.py       14     10      0      4
...s_tests/gis_migrations/migrations/0002_create_models.py      109    101      3      5
.../django/tests/gis_tests/gis_migrations/test_commands.py       63     39     16      8
...jango/tests/gis_tests/gis_migrations/test_operations.py      433     26    350     57
/tmp/django/tests/gis_tests/inspectapp/models.py                 23     18      0      5
/tmp/django/tests/gis_tests/inspectapp/tests.py                 255    196     27     32
/tmp/django/tests/gis_tests/layermap/models.py                  128     88      4     36
/tmp/django/tests/gis_tests/layermap/tests.py                   449    282     97     70
...gis_tests/rasterapp/migrations/0001_setup_extensions.py       14     10      0      4
...sts/gis_tests/rasterapp/migrations/0002_rastermodels.py       71     68      0      3
/tmp/django/tests/gis_tests/rasterapp/models.py                  25     17      0      8
/tmp/django/tests/gis_tests/rasterapp/test_rasterfield.py       501    366     85     50
/tmp/django/tests/gis_tests/relatedapp/models.py                 64     40      1     23
/tmp/django/tests/gis_tests/relatedapp/tests.py                 460    336     80     44
/tmp/django/tests/gis_tests/test_data.py                         92     41     27     24
/tmp/django/tests/gis_tests/test_fields.py                       56     49      0      7
/tmp/django/tests/gis_tests/test_geoforms.py                    559    449     40     70
/tmp/django/tests/gis_tests/test_geoip2.py                      246    201     12     33
/tmp/django/tests/gis_tests/test_gis_tests_utils.py              52     38      0     14
/tmp/django/tests/gis_tests/test_measure.py                     314    243      4     67
/tmp/django/tests/gis_tests/test_ptr.py                          73     46     12     15
/tmp/django/tests/gis_tests/test_spatialrefsys.py               165    110     38     17
/tmp/django/tests/gis_tests/tests.py                            112     86      4     22
/tmp/django/tests/gis_tests/utils.py                             77     52     11     14
/tmp/django/tests/handlers/test_exception.py                     55     49      0      6
/tmp/django/tests/handlers/tests.py                             387    289     41     57
/tmp/django/tests/handlers/tests_custom_error_handlers.py        46     29      5     12
/tmp/django/tests/handlers/urls.py                               21     19      0      2
/tmp/django/tests/handlers/views.py                              92     54      3     35
/tmp/django/tests/httpwrappers/tests.py                        1023    760    108    155
/tmp/django/tests/humanize_tests/tests.py                       666    604     29     33
/tmp/django/tests/i18n/commands/__init__.py                      18      8      5      5
/tmp/django/tests/i18n/contenttypes/tests.py                     25     22      0      3
/tmp/django/tests/i18n/exclude/__init__.py                       12      3      6      3
/tmp/django/tests/i18n/forms.py                                  26     18      0      8
/tmp/django/tests/i18n/loading_app/apps.py                        5      3      0      2
/tmp/django/tests/i18n/models.py                                 18     12      0      6
/tmp/django/tests/i18n/obsolete_translations/__init__.py          5      2      2      1
/tmp/django/tests/i18n/other/locale/fr/formats.py                 2      1      1      0
/tmp/django/tests/i18n/patterns/tests.py                        527    374     66     87
/tmp/django/tests/i18n/patterns/urls/default.py                  38     35      0      3
/tmp/django/tests/i18n/patterns/urls/disabled.py                  9      7      0      2
/tmp/django/tests/i18n/patterns/urls/included.py                  8      6      0      2
/tmp/django/tests/i18n/patterns/urls/namespace.py                12     10      0      2
/tmp/django/tests/i18n/patterns/urls/path_unused.py               8      6      0      2
/tmp/django/tests/i18n/patterns/urls/wrong.py                    10      9      0      1
/tmp/django/tests/i18n/patterns/urls/wrong_namespace.py          11      9      0      2
/tmp/django/tests/i18n/project_dir/__init__.py                    4      2      1      1
...p/django/tests/i18n/project_dir/app_no_locale/models.py        3      2      0      1
...django/tests/i18n/project_dir/app_with_locale/models.py        3      2      0      1
/tmp/django/tests/i18n/sampleproject/manage.py                   12      7      1      4
/tmp/django/tests/i18n/sampleproject/update_catalogs.py          61     20     25     16
/tmp/django/tests/i18n/test_compilation.py                      347    266     25     56
/tmp/django/tests/i18n/test_extraction.py                      1167    913    109    145
/tmp/django/tests/i18n/test_management.py                        32     28      0      4
/tmp/django/tests/i18n/test_percents.py                         192    145     14     33
/tmp/django/tests/i18n/tests.py                                2290   1901    199    190
/tmp/django/tests/i18n/unchanged/__init__.py                      4      3      0      1
/tmp/django/tests/i18n/urls.py                                    9      8      0      1
/tmp/django/tests/i18n/urls_default_unprefixed.py                12     11      0      1
/tmp/django/tests/i18n/utils.py                                  64     38     14     12
/tmp/django/tests/import_error_package/__init__.py                3      1      2      0
/tmp/django/tests/indexes/models.py                              54     32      7     15
/tmp/django/tests/indexes/tests.py                              689    597     38     54
/tmp/django/tests/inline_formsets/models.py                      39     25      0     14
/tmp/django/tests/inline_formsets/tests.py                      252    183     46     23
/tmp/django/tests/inspectdb/models.py                           186    134      2     50
/tmp/django/tests/inspectdb/tests.py                            691    557     76     58
/tmp/django/tests/introspection/models.py                       136    100      0     36
/tmp/django/tests/introspection/tests.py                        453    400     20     33
...ngo/tests/invalid_models_tests/test_backend_specific.py       29     19      3      7
...django/tests/invalid_models_tests/test_custom_fields.py       19     14      1      4
...go/tests/invalid_models_tests/test_deprecated_fields.py      146    132      0     14
/tmp/django/tests/invalid_models_tests/test_models.py          3125   2624     32    469
...ango/tests/invalid_models_tests/test_ordinary_fields.py     1535   1307     13    215
...ango/tests/invalid_models_tests/test_relative_fields.py     2530   2160     42    328
/tmp/django/tests/known_related_objects/models.py                29     15      4     10
/tmp/django/tests/known_related_objects/tests.py                186    161      2     23
/tmp/django/tests/logging_tests/logconfig.py                     21     14      0      7
/tmp/django/tests/logging_tests/tests.py                        926    536    261    129
/tmp/django/tests/logging_tests/urls.py                          15     13      0      2
/tmp/django/tests/logging_tests/urls_i18n.py                      7      6      0      1
/tmp/django/tests/logging_tests/views.py                         49     29      0     20
/tmp/django/tests/lookup/models.py                              111     71      4     36
/tmp/django/tests/lookup/test_decimalfield.py                    37     30      0      7
/tmp/django/tests/lookup/test_lookups.py                         59     50      0      9
/tmp/django/tests/lookup/test_timefield.py                       30     23      1      6
/tmp/django/tests/lookup/tests.py                              1988   1725    104    159
/tmp/django/tests/m2m_and_m2o/models.py                          27     13      4     10
/tmp/django/tests/m2m_and_m2o/tests.py                           98     81      6     11
/tmp/django/tests/m2m_intermediary/models.py                     32     13      9     10
/tmp/django/tests/m2m_intermediary/tests.py                      38     29      0      9
/tmp/django/tests/m2m_multiple/models.py                         37     20      6     11
/tmp/django/tests/m2m_multiple/tests.py                          83     76      0      7
/tmp/django/tests/m2m_recursive/models.py                        35     12     14      9
/tmp/django/tests/m2m_recursive/tests.py                        133    103     12     18
/tmp/django/tests/m2m_regress/models.py                          97     47     18     32
/tmp/django/tests/m2m_regress/tests.py                          143     99     16     28
/tmp/django/tests/m2m_signals/models.py                          30     19      0     11
/tmp/django/tests/m2m_signals/tests.py                          701    622     30     49
/tmp/django/tests/m2m_through/models.py                         157    111      4     42
/tmp/django/tests/m2m_through/tests.py                          544    441     13     90
/tmp/django/tests/m2m_through_regress/models.py                  90     55      5     30
/tmp/django/tests/m2m_through_regress/test_multitable.py         61     52      0      9
/tmp/django/tests/m2m_through_regress/tests.py                  238    164     37     37
/tmp/django/tests/m2o_recursive/models.py                        36     18      8     10
/tmp/django/tests/m2o_recursive/tests.py                         39     32      0      7
/tmp/django/tests/mail/custombackend.py                          20     11      2      7
/tmp/django/tests/mail/test_deprecated.py                       122     85     23     14
/tmp/django/tests/mail/test_sendtestemail.py                    109     76     25      8
/tmp/django/tests/mail/tests.py                                3357   2318    685    354
/tmp/django/tests/managers_regress/models.py                    138     75     12     51
/tmp/django/tests/managers_regress/tests.py                     303    213     25     65
/tmp/django/tests/many_to_many/models.py                         92     50      9     33
/tmp/django/tests/many_to_many/tests.py                         701    562     65     74
/tmp/django/tests/many_to_one/models.py                         133     75     10     48
/tmp/django/tests/many_to_one/tests.py                         1004    803    101    100
/tmp/django/tests/many_to_one_null/models.py                     33     16      5     12
/tmp/django/tests/many_to_one_null/tests.py                     183    133     30     20
/tmp/django/tests/max_lengths/models.py                          15     11      0      4
/tmp/django/tests/max_lengths/tests.py                           40     31      0      9
/tmp/django/tests/messages_tests/base.py                        384    293     39     52
/tmp/django/tests/messages_tests/models.py                        5      3      0      2
/tmp/django/tests/messages_tests/test_api.py                     63     45      4     14
/tmp/django/tests/messages_tests/test_cookie.py                 225    155     45     25
/tmp/django/tests/messages_tests/test_fallback.py               159    105     34     20
/tmp/django/tests/messages_tests/test_middleware.py              16     10      3      3
/tmp/django/tests/messages_tests/test_mixins.py                  25     20      1      4
/tmp/django/tests/messages_tests/test_session.py                 63     43      8     12
/tmp/django/tests/messages_tests/tests.py                       203    177      6     20
/tmp/django/tests/messages_tests/urls.py                         91     19     54     18
/tmp/django/tests/messages_tests/utils.py                        14      8      1      5
/tmp/django/tests/middleware/cond_get_urls.py                     6      5      0      1
/tmp/django/tests/middleware/extra_urls.py                        9      7      0      2
/tmp/django/tests/middleware/test_csp.py                        206    139     43     24
/tmp/django/tests/middleware/test_security.py                   311    182     96     33
/tmp/django/tests/middleware/tests.py                          1116    754    184    178
/tmp/django/tests/middleware/urls.py                             27     22      3      2
/tmp/django/tests/middleware/views.py                            87     58      0     29
/tmp/django/tests/middleware_exceptions/middleware.py           145     98      1     46
/tmp/django/tests/middleware_exceptions/tests.py                416    358     11     47
/tmp/django/tests/middleware_exceptions/urls.py                  16     13      1      2
/tmp/django/tests/middleware_exceptions/views.py                 39     25      0     14
...tests/migrate_signals/custom_migrations/0001_initial.py       12     10      0      2
/tmp/django/tests/migrate_signals/models.py                       2      0      2      0
/tmp/django/tests/migrate_signals/tests.py                      169    131     21     17
...ration_test_data_persistence/migrations/0001_initial.py       25     22      0      3
...ation_test_data_persistence/migrations/0002_add_book.py       44     39      0      5
.../django/tests/migration_test_data_persistence/models.py       12      7      0      5
...p/django/tests/migration_test_data_persistence/tests.py       52     27     12     13
.../migrations/deprecated_field_migrations/0001_initial.py       23     20      0      3
...cated_field_migrations/0002_remove_ipaddressfield_ip.py       14     11      0      3
...est_apps/alter_fk/author_app/migrations/0001_initial.py       20     17      0      3
...st_apps/alter_fk/author_app/migrations/0002_alter_id.py       16     13      0      3
..._test_apps/alter_fk/book_app/migrations/0001_initial.py       23     20      0      3
...icting_app_with_dependencies/migrations/0001_initial.py       23     21      0      2
...with_dependencies/migrations/0002_conflicting_second.py       16     13      0      3
...licting_app_with_dependencies/migrations/0002_second.py       20     17      0      3
...ions_test_apps/lookuperror_a/migrations/0001_initial.py       22     19      0      3
...igrations_test_apps/lookuperror_a/migrations/0002_a2.py       24     21      0      3
...igrations_test_apps/lookuperror_a/migrations/0003_a3.py       28     25      0      3
...igrations_test_apps/lookuperror_a/migrations/0004_a4.py       24     21      0      3
...migrations/migrations_test_apps/lookuperror_a/models.py       18     10      0      8
...ions_test_apps/lookuperror_b/migrations/0001_initial.py       22     19      0      3
...igrations_test_apps/lookuperror_b/migrations/0002_b2.py       26     23      0      3
...igrations_test_apps/lookuperror_b/migrations/0003_b3.py       24     21      0      3
...migrations/migrations_test_apps/lookuperror_b/models.py       13      7      0      6
...ions_test_apps/lookuperror_c/migrations/0001_initial.py       22     19      0      3
...igrations_test_apps/lookuperror_c/migrations/0002_c2.py       26     23      0      3
...igrations_test_apps/lookuperror_c/migrations/0003_c3.py       24     21      0      3
...migrations/migrations_test_apps/lookuperror_c/models.py       13      7      0      6
...tions_test_apps/migrated_app/migrations/0001_initial.py       23     21      0      2
..._apps/migrated_unapplied_app/migrations/0001_initial.py       16     14      0      2
...s/migrations_test_apps/migrated_unapplied_app/models.py       12      9      0      3
...ons_test_apps/mutate_state_a/migrations/0001_initial.py       29     26      0      3
...ons_test_apps/mutate_state_b/migrations/0001_initial.py       27     24      0      3
...s_test_apps/mutate_state_b/migrations/0002_add_field.py       20     17      0      3
...igrations/migrations_test_apps/unmigrated_app/models.py        7      5      0      2
...ns/migrations_test_apps/unmigrated_app_simple/models.py       10      3      4      3
...ns/migrations_test_apps/unmigrated_app_syncdb/models.py       14      8      0      6
...nspecified_app_with_conflict/migrations/0001_initial.py       23     21      0      2
...app_with_conflict/migrations/0002_conflicting_second.py       14     11      0      3
...unspecified_app_with_conflict/migrations/0002_second.py       17     14      0      3
...test_apps/with_generic_model/migrations/0001_initial.py       40     36      0      4
...ith_generic_model/migrations/0002_customgenericmodel.py       31     26      0      5
...tions/migrations_test_apps/with_generic_model/models.py       36     15      5     16
/tmp/django/tests/migrations/models.py                           70     34      9     27
/tmp/django/tests/migrations/routers.py                          14      9      3      2
...ons/test_add_many_to_many_field_initial/0001_initial.py       43     39      0      4
...ons/test_add_many_to_many_field_initial/0002_initial.py       17     13      0      4
...ango/tests/migrations/test_auto_now_add/0001_initial.py       23     20      0      3
/tmp/django/tests/migrations/test_autodetector.py              5765   5059    463    243
/tmp/django/tests/migrations/test_base.py                       452    371     28     53
/tmp/django/tests/migrations/test_commands.py                  3762   3002    448    312
/tmp/django/tests/migrations/test_deprecated_fields.py           25     13      8      4
/tmp/django/tests/migrations/test_exceptions.py                  11      9      0      2
/tmp/django/tests/migrations/test_executor.py                  1008    675    257     76
...e_initial_case_insensitive/fake_initial/0001_initial.py       30     27      0      3
...t_fake_initial_case_insensitive/initial/0001_initial.py       28     25      0      3
/tmp/django/tests/migrations/test_graph.py                      473     74    362     37
/tmp/django/tests/migrations/test_loader.py                     759    517    165     77
...django/tests/migrations/test_migrations/0001_initial.py       34     31      0      3
.../django/tests/migrations/test_migrations/0002_second.py       23     20      0      3
...ations/test_migrations_atomic_operation/0001_initial.py       22     16      1      5
...ations/test_migrations_backwards_deps_1/0001_initial.py        5      3      0      2
...rations/test_migrations_backwards_deps_1/0002_second.py        6      4      0      2
...o/tests/migrations/test_migrations_clashing_prefix/a.py        5      3      0      2
